 Interrupt        Pwm     refPos    readPos   refSpeed  readSpeed      State   PwmLimit PSU_Rail(mV) Voltage(mV) Current(mA) Current2(mA)      Event    gCounts     gTrace  Timestamp
  83274871      25631     588683     571136       1283       1236      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000117065
  83274872      25202     589970     572384       1287       1248      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000118267
  83274873      25436     591260     573632       1290       1248      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000119465
  83274874      25035     592554     574912       1294       1259      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000120665
  83274875      26000     593852     576160       1298       1248      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000121865
  83274876      24287     595153     577440       1301       1280      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000123066
  83274877      25261     596458     578688       1305       1269      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000124266
  83274878      26077     597766     579968       1308       1259      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000125466
  83274879      25099     599078     581248       1312       1280      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000126665
  83274880      25325     600393     582528       1315       1280      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000127866
  83274881      25554     601711     583808       1318       1280      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000129064
  83274882      24589     603033     585088       1322       1301      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000130265
  83274883      25445     604358     586400       1325       1290      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000131465
  83274884      25028     605686     587680       1328       1301      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000132668
  83274885      25893     607017     588992       1331       1290      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000133865
  83274886      24781     608351     590304       1334       1312      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000135065
  83274887      25695     609688     591584       1337       1301      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000136265
  83274888      25252     611028     592896       1340       1312      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000137465
  83274889      24890     612371     594240       1343       1321      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000138665
  83274890      25655     613717     595552       1346       1312      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000139870
  83274891      25883     615066     596864       1349       1312      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000141065
  83274892      24092     616417     598208       1351       1344      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000142265
  83274893      24926     617771     599520       1354       1334      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000143465
  83274894      25903     619128     600864       1357       1321      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000144665
  83274895      24663     620487     602208       1359       1344      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000145865
  83274896      25508     621849     603520       1362       1334      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000147065
  83274897      25054     623213     604864       1364       1344      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000148265
